	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13
1588	-0.2	-5.7	-3.3	-0.6	-0.5	-0.2	-0.1	-0.5	-0.5	0.1	1.2	11.4	-0.4
1589	0.4	-0.6	-1.4	0.4	0.2	0.1	0.1	-0.8	-0.6	0.8	-0.2	2	0.2
1590	0.7	-0.2	-1.6	0.1	0.6	0.3	-0.5	-0.8	-0.6	0.2	-0.2	1.3	0.3
1591	1.2	-1.4	-1.2	0.2	0.1	0.4	-0.5	-0.5	-0.7	0.1	0.2	1	-0.1
1592	1.2	-2.1	-2.8	0.5	-0.1	-0.5	-0.1	-0.6	-1.2	0.5	1.5	0.6	0.4
1593	0.4	0.5	-3	0.2	0.4	0.2	-0.5	-0.7	-0.3	0.6	0.3	1.5	0
1594	0.7	-0.5	-1.6	0.4	0.7	-0.4	-0.4	-0.6	-0.4	0.1	0.1	1.1	0.3
1595	0.4	0.3	-1.2	-0.1	0	0	0.2	-0.5	-0.5	0.7	0.3	0.2	-0.5
1596	0.7	-0.7	-1.6	0.3	0.4	0.1	-0.5	-0.7	-0.6	0.2	0.3	1.5	0.3
1597	0.4	-0.2	-1.5	0.4	0.8	0.7	-0.6	-1.2	-0.5	-0.3	-0.2	-0.1	0.2
1598	-0.1	0.2	-0.8	-0.4	0.2	-0.1	-0.1	-0.1	0.1	0.1	0.5	0.8	-0.4
1599	-1.5	-1.1	-1.3	-1.8	1	-0.8	0.1	-1.2	0.1	0	0	-0.1	-0.2
1600	-0.3	0.5	-1	-0.8	0.5	-0.1	-0.7	-0.4	0.1	0.4	0.6	2	-0.7
1601	-0.3	-0.4	-1.6	0	-0.4	-0.8	0.4	-0.6	0.1	0.7	0.2	0.9	-0.8
1602	-0.2	0.2	-0.7	-0.4	0	0.1	-0.3	-0.1	-0.4	0.6	0	0.8	-0.7
1603	-0.1	0.5	-0.4	-1.8	0.2	-0.9	-0.1	0	0.7	0.3	-0.1	1.5	-0.4
1604	-0.3	-0.1	-0.9	-0.4	0.5	-0.3	0	-0.2	-0.1	0.6	-0.2	1.2	-0.5
1605	0.2	0.6	-0.6	-0.7	0.5	-0.3	0	0.1	-0.1	-0.1	0.3	0	-0.4
1606	-0.2	0	-0.9	-0.4	0.5	-0.3	-0.2	0	-0.1	0.6	0.1	0.8	-0.4
1607	-0.8	0.6	-1	-0.7	0.5	0.2	-0.4	0.8	0.2	0.4	-0.2	-1.1	-0.5
1608	-0.2	0.4	-0.6	-0.2	0.6	-0.4	-0.1	0.1	-0.4	0	0.2	0.5	-0.3
1609	-0.1	-0.3	-1.6	-0.5	0.8	-0.5	-0.2	-0.3	0.2	0.7	-0.2	-0.8	-0.1
1610	0.1	0.6	-0.5	-0.2	0.3	-0.2	-0.2	0	-0.2	0.1	0.3	0.1	0.1
1611	-0.9	0.3	-1.4	-0.8	0.4	-0.4	0.1	-0.1	0	1.2	0.1	1.5	-0.4
1612	-0.5	-0.5	-0.9	-1.2	0.1	-0.7	-0.1	0	0.5	0.8	0.3	1.2	-0.3
1613	-0.1	0.2	-0.7	0.1	-0.1	-0.6	-0.1	0	0.6	0.5	-0.6	0.2	-0.3
1614	-0.6	0.7	-1.4	0	0.6	-0.3	0.2	-0.3	0.1	0	1.1	-0.1	-1
1615	-1.5	-0.6	-0.8	-1.1	0.9	-0.6	0.2	-1	2.3	0.6	-0.5	1.5	-1
1616	-0.5	0.3	-1.2	-0.7	0	0.8	0.2	-1	0.1	1.6	0	1.5	-1
1617	-0.4	-0.5	0.1	-2	-0.3	-0.3	-0.2	-0.3	0.9	1.8	-1	-0.8	-0.2
1618	-0.8	-0.2	-0.8	-0.6	1.3	-1	-0.1	-0.6	0.1	0	-0.1	0.7	-0.7
1619	-0.1	-0.4	-1.1	-0.5	0.6	-1.1	-0.1	-0.1	0.1	0.5	0.1	1.2	-0.9
1620	-0.3	0.5	-0.7	-1.1	0.4	0	0.3	-0.4	0.1	0	0.3	2	-0.9
1621	-0.2	-0.6	-1.3	-1	0.5	0	-0.2	-0.5	0.1	0.7	0.3	0	-0.6
1622	-0.2	-0.1	-0.8	-0.3	0.4	-0.3	-0.1	-0.1	0	0.3	0.1	0.7	-0.4
1623	-0.1	1	-1.8	0	0.2	-0.1	-0.1	0.4	-0.3	0	0.9	-1.4	-0.8
1624	-1.1	-1.1	-1.4	-3.1	0.4	-1.5	-0.1	-0.7	0.7	1.8	0.7	0.8	0.6
1625	-0.2	0.6	-1.1	-0.4	0.3	-0.3	0.4	-0.1	0	0.5	-0.3	0.2	0.2
1626	-0.3	0.1	-0.7	0	-0.4	-0.6	-0.1	0.2	0.5	0.7	-0.5	0.5	-0.4
1627	-0.4	0	-0.6	-0.9	0.5	-0.1	-0.2	-0.2	0	1	-0.2	-0.1	-1.2
1628	-1.1	-0.4	-1.9	-1.5	0.5	-0.3	-0.1	-0.1	0.1	1.3	2.4	0.9	-1.1
1629	-0.4	-0.2	-1	-0.4	0.4	-0.3	-0.2	-0.3	0	0.4	0.3	0.8	-0.5
1630	-0.2	-0.2	-0.7	-0.9	0.7	-0.1	0.1	-0.4	-0.1	0.3	0	0.9	-0.3
1631	-0.3	-0.2	-0.5	-1.4	-0.1	-0.5	-0.1	0	1	1.7	-0.7	0.8	-0.5
1632	-1.2	-0.1	-2.7	-0.5	0.8	-0.1	-0.1	-0.4	1.3	0.6	2.1	-1.9	0.6
1633	-0.4	0.1	-1	-1.2	0.2	0.2	-0.6	-0.2	-0.1	0.6	1.1	2.1	-0.6
1634	-0.4	0.3	-1.1	-0.3	0.7	-0.1	-0.1	-0.5	0	0.2	0	0.2	0
1635	0.1	-0.1	-0.6	-0.7	0.3	0	0.4	-0.3	-0.6	0.4	0.3	0.1	-0.7
1636	-0.1	0.2	-1.4	-1.3	0.1	-0.9	-0.1	0.1	0.2	0.6	0.2	0.2	-0.3
1637	-0.2	0.5	-0.7	-0.4	-0.3	0.4	-0.2	-0.2	-0.5	0.2	0.8	0.7	-0.3
1638	-0.4	-0.7	-1.4	-0.6	0.4	-0.3	0.1	-0.4	0.1	0.6	0.2	0.9	-0.8
1639	0	0.4	-0.1	-0.5	0.2	-0.3	-0.1	0	-0.1	-0.3	0.2	0.7	0
1640	-0.4	0.1	-1.1	-0.6	0.9	-0.3	-0.2	-0.8	0	0.4	0.5	0.3	0
1641	-0.2	-0.8	-1.3	-0.8	1.4	0.3	0.1	-1.1	0	0.2	0.2	0.7	-0.4
1642	-1.1	-0.4	-2.8	-2.2	0.8	-0.4	0.2	-1.3	0.3	1.7	0.9	-0.2	-0.1
1643	-0.5	0.1	-0.9	-0.4	0.1	-0.1	0	0.1	-0.1	0.2	0.2	1.1	-0.2
1644	0	-0.1	-0.9	-0.4	0.6	-0.5	0	-0.3	0	0.3	0.2	0.8	-0.5
1645	-0.2	0	-1	-0.2	0.6	-0.4	0.1	-0.1	0	0.4	0	0.5	-0.5
1646	-0.1	0.3	-0.4	-0.4	0.2	-0.2	-0.1	-0.1	0.3	-0.1	0.1	1.7	-0.6
1647	-0.3	0.6	-1.1	-0.7	0.2	-0.1	-0.1	0	-0.1	0.8	0.2	0.8	-0.5
1648	-0.1	0.2	-1.1	-0.2	0.5	-0.6	0	0	0.1	0.2	0.3	0.3	0.2
1649	-0.6	0.1	-0.2	-0.5	0.4	0.3	0.6	-0.7	0.5	0.6	0	0.7	0
1650	-0.2	0.2	-0.8	-0.7	0.4	-0.2	-0.1	0	-0.3	0.1	0.6	0.8	-0.3
1651	0.5	-0.2	-1.5	-0.7	-0.1	0.2	0.3	-0.4	-0.1	0.2	0.8	3.1	-0.9
1652	-0.6	1	-0.8	-0.3	0	0.2	0	-0.4	-0.2	0.1	0.2	0.3	-0.2
1653	-0.1	0	-0.8	-0.2	0.5	-0.2	0	-0.4	0	0.3	-0.2	0.8	-0.4
1654	-0.2	0.2	-0.9	0	0.3	0.3	-0.8	-0.1	-0.2	0	0.4	0.6	-0.6
1655	0	-0.2	-0.6	0	0	0.1	-0.4	-0.1	-0.2	0.1	0.8	0.4	-0.3
1656	-0.5	0.6	-1.2	-1.6	0.8	0.5	-1	-0.8	0.4	1.3	-0.4	-0.4	0.1
1657	-0.2	0.5	-0.8	-0.9	0.4	1.2	1.2	-1.4	-1.9	-0.3	1.5	2.5	-0.2
1658	-0.2	-2.3	-0.4	0.4	-0.3	0.7	-0.5	-0.1	0.4	-0.2	-0.1	0.9	-0.3
1659	0	-0.2	-0.8	0.1	0.1	0.2	-0.4	0	-0.3	0	0.5	0.7	-0.3
1660	0	-0.2	-0.6	0	0.6	0.2	-0.6	-0.2	-0.2	0.2	0.2	-0.4	-0.4
1661	-0.3	0.1	-0.9	-0.9	0.1	0.4	-0.8	-0.2	0	0.1	0.9	0.2	-0.2
1662	-0.3	0	-0.9	0.2	0	-0.1	-0.6	-0.2	-0.3	0.1	0.5	1.1	-0.2
1663	-0.1	-0.1	-0.5	0.1	0.2	0.1	-0.5	-0.3	-0.2	0	0.3	0.2	-0.3
1664	-0.4	-0.5	-1.3	0	0.3	0.7	-0.3	-0.5	-0.5	0.9	-0.3	1.1	-0.6
1665	0.3	0	-0.6	0.1	0	0.3	-0.6	0	-0.2	0	0.1	0.6	-0.5
1666	-0.4	-0.2	-1	0	0.2	0	-0.8	-0.3	0.2	-0.1	0.4	0.5	-0.4
1667	0.1	-0.2	-0.4	0.1	0.1	0	-0.3	0	-0.2	-0.2	0.6	0.2	-0.1
1668	-0.1	0	-0.3	0.2	0.1	0.1	-0.5	-0.1	-0.3	0	0.4	-0.3	0
1669	0	-0.1	-0.2	-0.2	0.1	0	-0.3	-0.1	-0.1	0.2	0.3	0	-0.2
1670	0.1	-0.1	-0.5	0.2	0.2	0.1	-0.2	-0.2	-0.2	-0.1	0.3	-0.3	-0.1
1671	0.4	-0.3	-0.4	-0.8	0.1	-0.1	-0.5	-0.3	-0.4	0.3	0.9	-0.1	-0.5
1672	0	0	-0.5	0.2	0.3	0.2	-0.7	-0.2	-0.1	-0.2	0.4	0.1	-0.4
1673	-0.1	-0.2	-0.6	0.1	0.5	-0.1	-0.4	0	-0.3	0	0.4	0.5	-0.2
1674	0.1	-0.3	-0.5	0.2	0.2	0.1	-0.2	-0.3	-0.1	0.2	0.2	0.2	-0.2
1675	-0.7	0.1	-1.7	0	1.2	-0.4	-0.4	-0.3	-0.3	-0.1	-1.1	2.5	-1.1
1676	-0.7	-0.3	-0.4	-0.2	0.9	0.5	-1.3	-0.4	-0.2	0	0.5	0	-0.6
1677	-0.4	-0.2	-0.7	0.1	0.2	0	-0.4	-0.4	-0.2	0.2	0.4	0.2	-0.4
1678	-0.5	0.3	-0.3	-0.1	-0.1	-0.2	-0.2	-0.2	0.1	0.3	0.1	-0.2	-0.1
1679	-0.2	0	-1.6	0	0.4	-0.2	-0.3	0	-0.7	0.2	-0.3	1.2	-0.4
1680	-0.1	-0.3	-0.5	-0.1	0.3	0.1	-0.3	-0.4	-0.2	-0.1	0.2	0.4	-0.3
1681	-0.3	0	-0.7	0	0.4	0.1	-0.5	-0.1	-0.2	-0.1	0	0.3	-0.4
1682	0.2	0	-0.3	-0.4	0.1	-0.7	0.3	0.1	-0.1	0	0.4	-0.5	-0.3
1683	-0.1	-0.2	-0.5	0.2	0.3	0.2	-0.6	-0.2	-0.3	-0.1	0.5	0.6	-0.3
1684	-0.1	0.3	-0.9	0.3	0.3	0.3	-0.8	-0.3	-0.3	0.1	0.3	0.2	-0.4
1685	-0.1	-0.2	-0.6	-0.1	0.2	0	-0.5	-0.1	-0.4	0	0.8	0.2	-0.4
1686	-0.1	0	-0.8	0.1	0.5	0	-0.3	-0.7	-0.3	0.1	0.4	0.3	-0.4
1687	0.3	-0.4	-0.8	0	0.2	1.6	-1.9	0.5	1.4	-1.6	0.1	0.9	-0.7
1688	-0.1	0.1	-0.9	0.1	0	1.6	-0.8	-0.5	-0.5	-0.1	0.1	-0.1	-0.4
1689	-0.2	-0.2	-1	-0.3	0	0.4	-0.5	0.1	0	0.6	0.8	-0.3	-0.3
1690	0.3	-0.1	-0.4	-0.2	0.4	0.3	0.1	-0.9	1.2	-1.5	-0.2	0.6	-0.4
1691	0.2	-0.3	-0.1	-0.9	0.3	0.2	-0.3	-0.4	-0.2	-0.2	0.6	0	-0.2
1692	0	0.2	-0.9	-0.3	0.1	1	-0.6	-0.3	-0.3	0.2	0.5	0.1	-0.5
1693	0	2.6	-3.3	0.1	0.3	2.1	-2.4	-0.1	0	0	0.2	1.6	-1.6
1694	-0.2	1.5	-1.9	0.2	0.3	0.9	-1.3	-0.1	0	0	0.2	1.1	-1
1695	-0.1	-0.2	-0.4	0.1	0	-0.2	-0.2	0	-0.2	-0.1	0.3	-0.1	-0.2
1696	0.8	-0.1	-0.7	-0.8	0.4	0.4	-0.3	-0.5	0.4	-0.1	0.2	-0.7	-0.3
1697	0.1	-0.8	-1.2	0.5	1.1	0	-0.6	-0.5	-0.2	-0.4	0.6	1.3	-0.2
1698	0	-0.2	-0.8	0.3	0.1	0.1	-0.4	-0.3	-0.2	0	0.6	0.2	-0.1
1699	-2.4	0.4	-1.4	-0.7	0	0.5	-0.5	-0.2	0.6	1.3	0.1	0.9	-0.9
1700	-0.2	3.9	-4.8	0.3	0.3	3.4	-3.7	0	-0.1	0.1	0.3	2	-2.3
1701	0.3	-0.2	-0.7	0.1	0.2	0.4	-0.6	-0.1	0.3	-0.6	0.4	0.2	-0.2
1702	-0.1	0	-0.8	0.7	0.1	0.1	-0.7	-0.3	-0.1	-0.2	0.3	1.3	-0.4
1703	0.1	-0.4	-0.6	-0.1	0.4	-0.2	-0.2	0	-0.4	0	0.4	0	-0.2
1704	-0.2	-0.1	-0.7	0	0.1	0	-0.4	-0.1	0	0	0.4	0.3	-0.3
1705	0.5	0.2	-1.5	-0.9	-0.6	0.9	0	-1.1	0.3	0.1	0.8	-1.7	-0.1
1706	0.1	-0.6	-0.5	0	0.3	0.1	-0.5	0	-0.3	-0.2	0.4	0.1	0.2
1707	0.3	-0.4	-1.3	-0.3	0	0.2	-0.5	-0.3	-0.2	0.2	1.3	0.9	-0.6
1708	-0.1	-0.3	-0.4	0.1	0.2	0	-0.3	-0.2	-0.2	-0.1	0.3	0.2	-0.4
1709	-0.1	0	-0.6	0.1	0.3	0	-0.4	-0.2	-0.2	0	0.2	0.7	-0.5
1710	-0.6	0	-0.1	0.3	-0.1	-0.4	-0.2	0	-0.8	-0.2	1.3	0.7	-0.5
1711	-0.5	0.1	-1.2	0	-0.1	0.2	-0.5	0.2	-0.5	0.5	0.2	0.9	-1.4
1712	-0.4	-1.3	0	0	0.9	0	-0.9	0	-0.3	0.6	0.1	0.7	-0.7
1713	0	-0.2	-0.7	0.3	0.1	0	-0.5	0	-0.2	-0.2	0.3	0.2	-0.2
1714	0	1.1	-2.2	-0.1	0.9	0.9	-1.7	-0.1	0.1	-0.1	0.4	1	-1.1
1715	-0.1	0.2	-0.7	0.1	0.2	0	-0.6	-0.1	0.2	0.1	0.3	0.5	-0.5
1716	-0.1	-0.1	-0.6	0.2	0	0.2	-0.3	-0.1	0	0.1	0.3	0.1	-0.5
1717	-0.7	0	-0.8	0	1	0.1	-1.3	-0.5	-0.2	0.4	0.4	-0.1	-0.6
1718	-0.1	-0.2	-0.9	0.2	0.1	-0.2	-0.4	-0.1	-0.3	0.7	0.7	-0.3	-0.3
1719	-0.1	-0.2	-0.9	-0.3	0.4	0	-0.6	-0.2	-0.2	0	0.4	0.7	-0.3
1720	0.1	-0.6	-0.4	0.2	0.5	0.3	-0.8	-0.1	0.2	-0.3	-0.1	0.5	-0.1
1721	0	-0.3	-0.3	0.2	0.1	0	-0.3	0	-0.2	-0.2	0.2	-0.4	0
1722	0.2	-0.1	-0.5	0	0.4	0.1	-0.6	0	-0.2	0.1	0.1	0.1	-0.1
1723	-0.3	-0.2	-1.4	0.4	0.3	-0.2	-0.1	-0.5	-0.2	0.6	0.3	0.1	-0.4
1724	0	-0.2	-0.4	0.1	0.3	0	-0.5	-0.1	-0.2	0.1	0.2	0.2	-0.2
1725	0.5	-0.5	-0.5	0.3	0.2	-0.3	0	-0.3	-0.4	0.2	0.3	0.1	-0.3
1726	-0.2	-0.1	-0.1	0	0.8	-0.3	-0.4	-0.3	-0.4	0.1	0.3	-0.1	-0.2
1727	-0.2	-0.3	-1.2	0.1	0.5	0.3	-0.4	-0.5	-0.2	0.2	0.1	0.5	-0.6
1728	-0.1	-0.2	-0.6	-0.4	0.1	0.1	-0.4	0	0.1	-0.3	0.8	0.2	-0.2
1729	-0.2	-0.2	-0.7	-0.1	0.2	0.3	-0.7	-0.1	-0.3	0	0.6	0.9	-0.5
1730	-0.1	-0.1	-0.5	-0.1	0.3	0	-0.4	-0.2	-0.1	-0.1	0	0.2	-0.3
1731	-0.3	-0.4	-0.8	0.1	0.3	-0.3	-0.5	0	-0.1	0.2	0	0.5	-0.4
1732	0	0	-0.6	0	0.4	0	-0.5	-0.2	-0.2	0.1	0.3	0.3	-0.5
1733	0.1	0	-0.7	0.5	0.3	0.7	-1.4	-0.6	0.1	0	0.4	0.6	-0.7
1734	0.1	-0.2	-0.6	0.1	0.7	0.4	-1.1	-0.1	-0.3	0.2	0.2	0.4	-0.2
1735	-0.2	0.4	-1.4	0.1	0.3	0.5	-1.1	-0.2	-0.3	0.5	0.2	0.7	-0.7
1736	-0.2	-0.3	-0.1	-0.7	0.3	0.2	-0.6	0	0.2	0.6	0.4	-0.3	-0.6
1737	0.2	0	-0.9	-0.2	0.4	-0.3	-0.3	-0.5	0	-0.2	0.6	0.2	-0.2
1738	0.3	-0.5	-0.4	0.1	0.2	0.3	-0.6	-0.1	0	-0.3	0.3	0.3	-0.1
1739	-1.8	0.3	-1	-0.6	-0.6	0.2	0.1	-0.1	-0.1	0.4	-0.1	0.9	-0.9
1740	-1.4	0.2	-0.9	0	1.2	0	-0.1	-0.7	-0.4	0	-0.4	0.5	-0.9
1741	0.2	-0.5	-0.7	-0.1	0.4	0.1	-0.6	0	-0.2	-0.2	0.5	0.9	-0.1
1742	-0.2	-0.2	-0.9	0.5	0	0.1	-0.3	-0.1	-0.4	-0.3	0.4	0.3	-0.3
1743	-0.2	0	-0.4	0	1	-0.1	-0.9	-0.2	-0.4	-0.1	0.6	-0.1	-0.5
1744	-0.1	0	-0.3	0.1	0.4	0.1	-0.6	-0.1	-0.2	0.2	0.4	0.6	-0.2
1745	-0.1	0.1	-0.4	-0.3	0	0.3	-0.3	0	0	-0.5	0.4	0.3	-0.9
1746	0.9	-0.9	-0.7	0	0.2	0.2	-0.7	-0.1	-0.2	0.2	0.7	-0.1	-0.3
1747	0	-0.5	-0.3	-0.2	-0.1	-0.1	-0.3	-0.1	-0.3	-0.3	0	2.3	-0.4
1748	-0.3	-0.1	-0.5	-0.2	0.3	0	-0.4	-0.2	-0.3	-0.1	0	0.4	-0.3
1749	-0.5	-0.2	-0.5	-0.5	0	-0.3	-0.7	0.1	0.1	0	-0.3	0.8	-0.5
1750	0	-0.3	-0.5	-0.3	0.1	0	-0.5	-0.1	-0.3	0.1	-0.1	1.7	-0.5
1751	-0.2	0.4	-0.4	0	0.5	0.2	-0.4	0.2	0.1	-0.2	0	1.3	-0.6
1752	0.6	0.1	-1.1	-0.4	1.3	-0.1	-0.6	0.6	-0.5	-0.1	-0.7	2.6	-1.4
1753	0.1	-0.1	-0.3	-0.2	0	-0.3	-0.7	0.1	-0.3	-0.1	-0.1	2	-0.6
1754	0	0.3	-0.4	-0.4	-0.2	-0.2	-0.4	0.2	-0.2	0.5	-0.1	3.2	-0.1
1755	-0.1	0.4	-1.3	-0.8	0.2	0.2	-1.5	0.1	-0.5	-0.3	0.4	-0.7	-0.8
1756	-0.4	-0.6	-0.6	-0.8	0	-0.3	-0.5	-0.3	-0.4	0	-0.1	1.5	-0.3
1757	-0.2	-0.4	-0.6	-0.6	0.8	-0.1	-0.4	-0.1	0	-0.2	-0.1	1.5	-0.2
1758	-0.3	0	-0.6	-0.1	0.2	0.1	-0.6	-0.2	-0.3	-0.1	-0.1	1.4	-0.4
1759	-0.2	-0.6	-0.4	-0.6	0	-0.3	-0.6	0	-0.1	-0.3	0.1	1.2	-0.7
1760	-0.8	0	-0.7	-2	1.5	-0.9	-0.7	0.9	-0.3	-0.4	0.8	1.9	-0.7
1761	-0.3	-0.2	-0.6	-0.4	0.1	-0.1	-0.4	-0.2	-0.2	0	-0.1	1	-0.4
1762	-0.1	-0.1	-0.7	-0.5	0	0	-0.6	0.2	-0.2	-0.1	-0.1	1.6	-0.3
1763	-0.4	-0.3	-0.8	-0.5	0.1	-0.3	-0.3	-0.1	-0.2	0	0	1.3	-0.4
1764	-0.1	-0.3	-0.7	-0.4	-0.1	-0.1	-0.1	0.1	-0.1	0.1	0.4	0.7	-0.1
1765	-0.1	-0.2	-0.3	-0.9	-0.3	-0.5	0	0.3	-0.2	0.6	0	0.9	-0.1
1766	0.1	-0.1	-0.6	0.1	0.1	-0.1	-0.1	-0.4	-0.3	0.2	0.1	0.5	-0.1
1767	0.1	-0.2	-0.1	-1.1	-0.1	-0.1	-0.4	0.1	-0.5	0.7	0.5	0.5	0.1
1768	0	-0.1	-0.5	0.1	-0.2	-0.1	-0.2	-0.1	-0.1	0.2	-0.1	0.8	-0.1
1769	-0.1	-0.1	-0.6	-0.2	0.1	-0.1	0	-0.3	-0.2	0.1	0	0.7	0
1770	0.1	-0.2	-0.8	0.1	-0.1	0	-0.1	-0.1	-0.1	0	0.1	0.7	0
1771	-0.2	-0.3	-0.4	-0.3	0.2	-0.2	0.2	-0.3	-0.2	0.2	-0.2	0.7	-0.1
1772	0	-0.1	-0.7	0.1	0.1	0	-0.1	-0.4	-0.3	0	-0.1	0.9	-0.2
1773	0.1	0	-0.6	0	0	-0.2	0	-0.2	-0.1	0.2	-0.1	0.4	0.1
1774	0.5	-0.8	-1.9	-0.1	-0.4	0.4	-0.6	1.5	0	0.4	0.2	1	-0.1
1775	0.1	-0.1	-0.9	0.3	0.1	0.6	-0.5	-0.3	-0.2	-0.4	-0.2	0.8	0
1776	0	-0.2	-1	0.2	0.1	0.8	-0.5	-0.4	-0.3	-0.2	-0.2	1	-0.1
1777	0.1	-0.4	-1.1	0.4	0	0.8	-0.6	-0.3	-0.4	-0.1	-0.1	1.2	-0.1
1778	-0.1	-1.2	-3.4	-2.3	-1.6	-0.3	-0.6	0.9	1.9	3.2	0.7	4.9	0
1779	0.3	-0.6	-1.9	-0.2	-0.3	1	-0.5	-0.6	-0.3	0.2	0.4	1.6	0.2
1780	-0.1	-0.2	-1	0.4	0.2	0.8	-0.5	-0.4	-0.3	-0.3	-0.3	1.3	-0.1
1781	0	-0.5	-1	0.2	0.1	0.7	-0.5	-0.5	-0.3	-0.1	0	1.3	-0.1
1782	0.1	-0.2	-0.9	0.4	0	0.5	-0.4	-0.2	-0.3	-0.3	-0.3	0.1	0
1783	0.2	-0.1	-1.1	0.2	0.1	0.4	-0.4	-0.3	-0.2	-0.3	0.1	0.9	-0.1
1784	0	-0.2	-0.8	0.4	0.2	0.5	-0.4	-0.5	-0.1	-0.4	-0.1	1.5	-0.2
1785	0.1	-0.2	-0.8	0.4	0.1	0.5	-0.4	-0.4	-0.3	-0.4	-0.3	1.3	0
1786	0.1	-0.3	-1	0.1	0.1	0.6	-0.5	-0.4	0	-0.3	-0.1	1.1	-0.1
1787	0.1	-0.2	-0.8	0.2	0.2	0.3	-0.4	-0.3	-0.1	-0.3	-0.1	0.9	0
1788	0.3	-0.7	-1.4	-0.1	-0.1	0.4	-0.6	0.2	-0.1	0	0.1	1.4	0.1
1789	0	-0.3	-1.3	0	0	0.9	-0.5	-0.7	-0.3	-0.2	-0.1	1.5	0
1790	-0.1	-0.7	-1.4	-0.3	0.2	0.7	-0.1	-0.3	-1	0.7	0.3	2.1	-0.1
1791	0.2	-0.1	-0.9	0.3	0.1	0.4	-0.4	-0.3	-0.2	-0.3	-0.1	1	0
1792	0.1	-0.3	-1.6	0	0	0.7	-0.5	-0.6	-0.2	-0.1	0.4	1.3	0
1793	0.2	-0.4	-1.1	0.2	0	0.6	-0.5	-0.2	-0.3	-0.3	-0.1	1.2	0.1
1794	-0.1	-0.5	-1.5	-0.1	-0.1	1.2	-0.1	-0.9	-0.7	0.4	0.1	1.6	0
1795	-0.2	-0.1	-0.6	0.2	1	-0.2	-0.4	-0.4	-0.2	-0.3	-0.3	0.1	0
1796	0	-0.9	-1.3	-0.5	1.1	-0.5	-0.1	-0.1	0.3	0.9	-0.2	2.7	0.2
1797	-0.1	-0.1	-0.8	0.3	1.2	-0.4	-0.7	-0.1	-0.3	0	-0.6	0.3	0.4
1798	0.1	-0.1	-0.7	0.4	1.1	-0.1	-0.5	-0.5	-0.3	-0.1	-0.4	2	0.1
1799	-0.2	-0.2	0.1	-0.7	-0.1	-0.5	-0.2	0.6	0	0.3	-0.6	0.5	0.1
1800	0.2	-0.2	-0.7	0.2	1.2	-0.4	-0.5	-0.1	-0.1	-0.2	-0.4	0.3	0.3
1801	1	-0.3	-0.2	-0.3	1.1	0.1	-0.3	-0.5	-0.1	0	-0.3	0.2	0.5
1802	-0.4	0	-0.4	0.1	0.8	-0.3	-0.8	-0.3	-0.4	0.1	-0.1	0.8	0.1
1803	0.2	0	-0.5	0.1	0.8	-0.3	-0.4	-0.2	-0.2	-0.1	-0.4	0.9	0.5
1804	-0.3	-0.1	-0.9	0	1.5	-0.2	-0.4	-0.4	-0.1	-0.2	-0.2	0.4	0
1805	0.1	-0.3	-1	0.1	1.3	0	-0.1	-0.5	-0.5	0.4	-0.7	1	-0.1
1806	0.2	-0.4	-0.4	-0.6	0.4	0.4	-0.1	-0.6	-0.2	1.3	0.5	2.3	0.3
1807	-0.1	-0.5	-0.2	-0.1	0.6	0.3	-1	-0.3	-0.4	0.2	-0.1	1.4	0
1808	0.2	-0.1	-0.6	0.3	1	-0.4	-0.4	-0.1	-0.3	0	-0.4	0.8	0.6
1809	0.1	-0.3	-0.6	-0.4	0.8	-0.2	-0.4	-0.3	0.3	0.2	-0.3	1.2	0.2
1810	0.3	-0.1	-0.8	0.4	1	-0.5	-0.5	0	-0.2	0	-0.4	0.4	0.4
1811	-2.5	0.1	0.4	-0.9	-2.7	-0.2	-2.3	-1	0.1	4.2	1.5	4.8	-1.3
1812	-0.4	0.2	-0.7	0.4	1.4	0.3	-1	-0.6	-0.4	-0.2	-0.2	1.4	-0.1
1813	-2.1	0.3	-0.6	-1.1	-0.4	0.1	-0.7	-0.7	0.2	1.3	0.8	-1.9	-0.6
1814	0.1	0	-0.7	0.3	1.4	-0.4	-0.5	0	-0.2	-0.1	-0.5	0.5	0.2
1815	-0.1	-0.1	-0.8	-0.2	1.4	-0.2	-0.2	-0.6	-0.2	0.2	-0.5	1.5	0.2
1816	-0.4	-0.1	-0.8	-0.1	0.5	-0.1	-0.5	-0.5	-0.2	0.1	-0.1	1.4	-0.1
1817	0	0	-0.9	0.6	1.5	-0.7	-0.7	-0.1	-0.3	-0.2	-0.3	0.9	0.2
1818	-0.3	0	-0.5	0.2	1.2	-0.1	-0.8	-0.4	-0.5	-0.3	-0.3	0.3	0
1819	0	-0.1	-0.7	0.2	1.3	-0.1	-0.6	-0.6	-0.5	-0.1	-0.2	0.5	0.2
1820	-0.3	0.1	-0.8	0.4	1.4	-0.3	-0.4	-0.6	-0.3	-0.1	-0.4	1.8	-0.3
1821	-0.2	-0.2	-0.6	0.1	0.9	-0.2	-0.3	-0.2	-0.3	-0.1	-0.3	0.8	0.1
1822	-0.2	-0.2	-0.7	-0.3	0.2	-0.2	-0.5	-0.3	-0.2	0.4	0.2	4.4	0.3
